jst,open,high,low,close,volume
2020/05/18 08:45,20070,20130,20060,20120,1649
2020/05/18 09:00,20110,20150,19990,20010,9227
2020/05/18 10:00,20010,20130,20000,20090,5602
2020/05/18 11:00,20100,20190,20090,20170,4386
2020/05/18 12:00,20180,20200,20130,20140,2839
2020/05/18 13:00,20140,20150,20110,20140,2595
2020/05/18 14:00,20130,20190,20130,20130,4233
2020/05/18 15:00,20140,20210,20130,20210,3253
2020/05/19 16:30,20280,20280,20250,20280,1524
2020/05/19 17:00,20280,20330,20280,20290,2062
2020/05/19 18:00,20290,20300,20240,20260,1366
2020/05/19 19:00,20260,20280,20260,20280,624
2020/05/19 20:00,20290,20350,20270,20350,1892
2020/05/19 21:00,20360,20420,20360,20420,3723
2020/05/19 22:00,20420,20460,20390,20420,3883
2020/05/19 23:00,20430,20500,20400,20490,2929
2020/05/19 00:00,20500,20610,20490,20580,4080
2020/05/19 01:00,20580,20600,20560,20580,1538
2020/05/19 02:00,20580,20620,20580,20610,1295
2020/05/19 03:00,20610,20630,20590,20610,1201
2020/05/19 04:00,20610,20680,20610,20650,1599
2020/05/19 05:00,20640,20650,20580,20600,963
2020/05/19 08:45,20620,20660,20620,20640,2423
2020/05/19 09:00,20640,20660,20520,20560,18205
2020/05/19 10:00,20550,20560,20460,20470,7990
2020/05/19 11:00,20470,20530,20450,20510,3632
2020/05/19 12:00,20500,20510,20430,20480,4079
2020/05/19 13:00,20480,20560,20480,20540,4280
2020/05/19 14:00,20540,20540,20450,20470,7057
2020/05/19 15:00,20460,20540,20450,20530,6410
2020/05/20 16:30,20580,20580,20510,20510,2655
2020/05/20 17:00,20510,20520,20420,20490,4516
2020/05/20 18:00,20490,20510,20440,20470,1853
2020/05/20 19:00,20460,20460,20410,20440,2085
2020/05/20 20:00,20440,20520,20440,20490,1588
2020/05/20 21:00,20490,20530,20470,20520,1233
2020/05/20 22:00,20520,20530,20450,20510,2400
2020/05/20 23:00,20510,20590,20480,20590,3406
2020/05/20 00:00,20590,20600,20520,20530,1672
2020/05/20 01:00,20530,20540,20500,20520,657
2020/05/20 02:00,20530,20530,20520,20520,258
2020/05/20 03:00,20520,20540,20450,20460,897
2020/05/20 04:00,20450,20500,20360,20360,2219
2020/05/20 05:00,20360,20390,20360,20390,491
2020/05/20 08:45,20450,20460,20420,20440,1204
2020/05/20 09:00,20430,20560,20430,20550,8107
2020/05/20 10:00,20550,20620,20510,20610,4622
2020/05/20 11:00,20610,20620,20560,20590,3272
2020/05/20 12:00,20590,20650,20570,20630,3585
2020/05/20 13:00,20630,20680,20620,20630,4750
2020/05/20 14:00,20630,20650,20590,20590,4415
